mal_id,korean_name,english_name,japaneses_name,production_company,genre,themes,demographics,special,animelist_url,rating,alternate_titles,small_image_url,large_image_url,image_url,trailer_url,score,scored_by,members,year,season,favorites,episodes,anime_type,source,check_sum
11457,베베데빌,Chibi☆Devi!,ちび☆デビ!,SynergySP,"Slice of Life, Supernatural","Childcare, Mythology",Shoujo,,https://myanimelist.net/anime/11457/Chibi☆Devi,PG - Children,"베베데빌,chibidevi!,ちびデビ!",https://cdn.myanimelist.net/images/anime/6/35927t.jpg,https://cdn.myanimelist.net/images/anime/6/35927l.jpg,https://cdn.myanimelist.net/images/anime/6/35927.jpg,,6.9,7590,21868,2011,fall,75,75,TV,Manga,Chibi☆Devi!
337,사이킥 아카데미아,Psychic Academy,サイキックアカデミー煌羅万象,E&G Films,"Comedy, Romance, Supernatural, Ecchi","Love Polygon, School",Seinen,,https://myanimelist.net/anime/337/Psychic_Academy,PG-13 - Teens 13 or older,"사이킥 아카데미아,psychic academy,サイキックアカデミー煌羅万象",https://cdn.myanimelist.net/images/anime/1886/98806t.jpg,https://cdn.myanimelist.net/images/anime/1886/98806l.jpg,https://cdn.myanimelist.net/images/anime/1886/98806.jpg,,6.18,5050,12207,2002,spring,11,24,TV,Manga,Psychic Academy
49304,성검전설 Legend of Mana -The Teardrop Crystal-,Legend of Mana -The Teardrop Crystal-,聖剣伝説 Legend of Mana -The Teardrop Crystal-,"Graphinica, Yokohama Animation Laboratory",Adventure,,,,https://myanimelist.net/anime/49304/Seiken_Densetsu__Legend_of_Mana_-_The_Teardrop_Crystal,PG-13 - Teens 13 or older,"성검전설 Legend of Mana -The Teardrop Crystal-,성검전설 legend of mana the teardrop crystal,legend of mana the teardrop crystal,聖剣伝説 legend of mana the teardrop crystal",https://cdn.myanimelist.net/images/anime/1637/123397t.jpg,https://cdn.myanimelist.net/images/anime/1637/123397l.jpg,https://cdn.myanimelist.net/images/anime/1637/123397.jpg,https://www.youtube.com/watch?v=fghzYfngr1w,5.47,5726,21122,2022,fall,70,12,TV,Game,Seiken Densetsu: Legend of Mana - The Teardrop Crystal
5525,07-GHOST,07-GHOST,07-GHOST,Studio Deen,"Action, Fantasy","Military, Mythology",Josei,,https://myanimelist.net/anime/5525/07-Ghost,PG-13 - Teens 13 or older,"세븐 고스트,07-GHOST,07ghost",https://cdn.myanimelist.net/images/anime/3/22605t.jpg,https://cdn.myanimelist.net/images/anime/3/22605l.jpg,https://cdn.myanimelist.net/images/anime/3/22605.jpg,https://www.youtube.com/watch?v=vRjlJDDfhJI,7.18,105788,215480,2009,spring,2086,25,TV,Manga,07-Ghost
1037,세인트 비스트,Saint Beast: Seijuu Kourin-hen,セイント・ビースト,Tokyo Kids,"Action, Fantasy, Supernatural",,,,https://myanimelist.net/anime/1037/Saint_Beast__Seijuu_Kourin-hen,PG-13 - Teens 13 or older,"세인트 비스트,saint beast seijuu kourinhen,セイント・ビースト",https://cdn.myanimelist.net/images/anime/11/23705t.jpg,https://cdn.myanimelist.net/images/anime/11/23705l.jpg,https://cdn.myanimelist.net/images/anime/11/23705.jpg,,5.97,3085,9875,2003,spring,19,6,TV,Mixed media,Saint Beast: Seijuu Kourin-hen
152,솔티레이,Solty Rei,ソルティレイ,"Gonzo, AIC","Action, Sci-Fi",Super Power,,,https://myanimelist.net/anime/152/Solty_Rei,R - 17+ (violence & profanity),"솔티레이,solty rei,ソルティレイ",https://cdn.myanimelist.net/images/anime/3/75582t.jpg,https://cdn.myanimelist.net/images/anime/3/75582l.jpg,https://cdn.myanimelist.net/images/anime/3/75582.jpg,https://www.youtube.com/watch?v=VsNf2QE7QZU,7.25,13199,31329,2005,fall,133,24,TV,Original,Solty Rei
180,반드레드,Vandread,ヴァンドレッド,Gonzo,"Action, Sci-Fi, Ecchi","Mecha, Space",,,https://myanimelist.net/anime/180/Vandread,PG-13 - Teens 13 or older,"반드레드,vandread,ヴァンドレッド",https://cdn.myanimelist.net/images/anime/5/75446t.jpg,https://cdn.myanimelist.net/images/anime/5/75446l.jpg,https://cdn.myanimelist.net/images/anime/5/75446.jpg,https://www.youtube.com/watch?v=Yb45d5CFEHQ,7.15,44525,86722,2000,fall,434,13,TV,Original,Vandread
1157,파이널 판타지 언리미티드,Final Fantasy: Unlimited,ファイナルファンタジー：アンリミテッド,Gonzo,"Action, Adventure, Fantasy, Sci-Fi",,,,https://myanimelist.net/anime/1157/Final_Fantasy__Unlimited,PG-13 - Teens 13 or older,"파이널 판타지 언리미티드,final fantasy unlimited,ファイナルファンタジー：アンリミテッド",https://cdn.myanimelist.net/images/anime/9/20919t.jpg,https://cdn.myanimelist.net/images/anime/9/20919l.jpg,https://cdn.myanimelist.net/images/anime/9/20919.jpg,,6.17,17019,37845,2001,fall,83,25,TV,Game,Final Fantasy: Unlimited
274,키디 그레이드,Kiddy Grade,キディ・グレイド,Gonzo,"Action, Sci-Fi","Mecha, Space, Super Power",,,https://myanimelist.net/anime/274/Kiddy_Grade,R+ - Mild Nudity,"키디 그레이드,kiddy grade,キディ・グレイド",https://cdn.myanimelist.net/images/anime/3/73995t.jpg,https://cdn.myanimelist.net/images/anime/3/73995l.jpg,https://cdn.myanimelist.net/images/anime/3/73995.jpg,https://www.youtube.com/watch?v=cef_kgNrC6c,7.17,19587,47492,2002,fall,250,24,TV,Original,Kiddy Grade
1156,I Wish You Were Here,Zaion: I Wish You Were Here, i -wish you were here- ～あなたがここにいてほしい～,Gonzo,"Action, Drama, Mystery, Sci-Fi",,,,https://myanimelist.net/anime/1156/I__Wish_You_Were_Here,R - 17+ (violence & profanity),"I Wish You Were Here,i wish you were here,zaion i wish you were here, i wish you were here ～あなたがここにいてほしい～",https://cdn.myanimelist.net/images/anime/1610/94731t.jpg,https://cdn.myanimelist.net/images/anime/1610/94731l.jpg,https://cdn.myanimelist.net/images/anime/1610/94731.jpg,,5.97,4039,10875,,,14,4,TV Special,Original,I: Wish You Were Here
161,피스메이커 쿠로가네,Peace Maker Kurogane,PEACE MAKER 鐵,Gonzo,"Action, Comedy","Historical, Samurai",Shounen,,https://myanimelist.net/anime/161/Peace_Maker_Kurogane,R - 17+ (violence & profanity),"피스메이커 쿠로가네,peace maker kurogane,peace maker 鐵",https://cdn.myanimelist.net/images/anime/10/77408t.jpg,https://cdn.myanimelist.net/images/anime/10/77408l.jpg,https://cdn.myanimelist.net/images/anime/10/77408.jpg,https://www.youtube.com/watch?v=wqXNWGFAxfU,7.29,23815,59105,2003,fall,270,24,TV,Manga,Peace Maker Kurogane
271,Gad Guard,Gad Guard,ガドガード,Gonzo,"Action, Adventure, Sci-Fi",Mecha,,,https://myanimelist.net/anime/271/Gad_Guard,PG-13 - Teens 13 or older,"Gad Guard,gad guard,ガドガード",https://cdn.myanimelist.net/images/anime/5/12863t.jpg,https://cdn.myanimelist.net/images/anime/5/12863l.jpg,https://cdn.myanimelist.net/images/anime/5/12863.jpg,https://www.youtube.com/watch?v=3PUGaqvcxY8,6.64,5127,14858,2003,spring,27,26,TV,Original,Gad Guard
67,바질리스크 코우가인법첩,Basilisk,バジリスク 〜甲賀忍法帖〜,Gonzo,"Action, Drama, Romance","Adult Cast, Gore, Historical, Martial Arts, Samurai",Seinen,The Kodansha Manga Award(2004),https://myanimelist.net/anime/67/Basilisk__Kouga_Ninpou_Chou,R - 17+ (violence & profanity),"바질리스크 코우가인법첩,basilisk,バジリスク 〜甲賀忍法帖〜",https://cdn.myanimelist.net/images/anime/1103/133549t.jpg,https://cdn.myanimelist.net/images/anime/1103/133549l.jpg,https://cdn.myanimelist.net/images/anime/1103/133549.jpg,https://www.youtube.com/watch?v=GcxYkQ7OOrM,7.53,79287,193108,2005,spring,1412,24,TV,Manga,Basilisk: Kouga Ninpou Chou
7661,자이언트 킬링,Giant Killing,ジャイアントキリング,Studio Deen,"Drama, Sports",Team Sports,Seinen,The Kodansha Manga Award(2010),https://myanimelist.net/anime/7661/Giant_Killing,PG-13 - Teens 13 or older,"자이언트 킬링,giant killing,ジャイアントキリング",https://cdn.myanimelist.net/images/anime/13/30191t.jpg,https://cdn.myanimelist.net/images/anime/13/30191l.jpg,https://cdn.myanimelist.net/images/anime/13/30191.jpg,,7.53,36029,72007,2010,spring,373,26,TV,Manga,Giant Killing
2608,완간 미드나이트,Wangan Midnight,湾岸ミッドナイト,A.C.G.T.,Action,Racing,Seinen,The Kodansha Manga Award(1999),https://myanimelist.net/anime/2608/Wangan_Midnight,PG-13 - Teens 13 or older,"완간 미드나이트,wangan midnight,湾岸ミッドナイト",https://cdn.myanimelist.net/images/anime/11/12936t.jpg,https://cdn.myanimelist.net/images/anime/11/12936l.jpg,https://cdn.myanimelist.net/images/anime/11/12936.jpg,,7.48,17974,46101,2007,summer,617,26,TV,Manga,Wangan Midnight
2004,"기동아, 부탁해",Hanada Shounen-shi,花田少年史,Madhouse,"Comedy, Drama, Slice of Life, Supernatural",,Seinen,The Kodansha Manga Award(2002),https://myanimelist.net/anime/2004/Hanada_Shounen-shi,R+ - Mild Nudity,"하나다 소년사,기동아, 부탁해,기동아 부탁해,hanada shounenshi,花田少年史",https://cdn.myanimelist.net/images/anime/2/87319t.jpg,https://cdn.myanimelist.net/images/anime/2/87319l.jpg,https://cdn.myanimelist.net/images/anime/2/87319.jpg,,7.98,4974,16556,2002,fall,161,25,TV,Manga,Hanada Shounen-shi
914,이나중 탁구부,The Ping-Pong Club,行け! 稲中卓球部,Grouper Productions,"Comedy, Ecchi","Gag Humor, School",,The Kodansha Manga Award(1996),https://myanimelist.net/anime/914/Ike_Ina-chuu_Takkyuu-bu,R+ - Mild Nudity,"이나중 탁구부,the pingpong club,行け! 稲中卓球部",https://cdn.myanimelist.net/images/anime/10/25459t.jpg,https://cdn.myanimelist.net/images/anime/10/25459l.jpg,https://cdn.myanimelist.net/images/anime/10/25459.jpg,,7.5,5241,18343,1995,spring,136,26,TV,Manga,Ike! Ina-chuu Takkyuu-bu
68,블랙캣,Black Cat,ブラックキャット,Gonzo,"Action, Adventure, Sci-Fi",Super Power,Shounen,,https://myanimelist.net/anime/68/Black_Cat_TV,PG-13 - Teens 13 or older,"블랙캣,black cat,ブラックキャット",https://cdn.myanimelist.net/images/anime/1183/133280t.jpg,https://cdn.myanimelist.net/images/anime/1183/133280l.jpg,https://cdn.myanimelist.net/images/anime/1183/133280.jpg,https://www.youtube.com/watch?v=AwHhnVLrTZk,7.32,130681,274190,2005,fall,1791,23,TV,Manga,Black Cat (TV)
198,스피드 그래퍼,Speed Grapher,スピードグラファー,Gonzo,"Action, Mystery, Supernatural, Suspense","Adult Cast, Gore, Organized Crime, Psychological, Super Power",,,https://myanimelist.net/anime/198/Speed_Grapher,R+ - Mild Nudity,"스피드 그래퍼,speed grapher,スピードグラファー",https://cdn.myanimelist.net/images/anime/13/12343t.jpg,https://cdn.myanimelist.net/images/anime/13/12343l.jpg,https://cdn.myanimelist.net/images/anime/13/12343.jpg,https://www.youtube.com/watch?v=gxluGU_jnBs,7.29,41909,117173,2005,spring,592,24,TV,Original,Speed Grapher
1675,트랜스포머,Transformers Armada,トランスフォーマー,Actas,"Action, Sci-Fi",Mecha,,,https://myanimelist.net/anime/1675/Chou_Robot_Seimeitai_Transformers_Micron_Densetsu,PG-13 - Teens 13 or older,"트랜스포머,transformers armada,トランスフォーマー",https://cdn.myanimelist.net/images/anime/1231/104729t.jpg,https://cdn.myanimelist.net/images/anime/1231/104729l.jpg,https://cdn.myanimelist.net/images/anime/1231/104729.jpg,,6.81,5836,10642,2003,winter,46,52,TV,Other,Chou Robot Seimeitai Transformers Micron Densetsu
935,위치블레이드,Witchblade,ウィッチブレイド,Gonzo,"Action, Drama, Sci-Fi","Adult Cast, Super Power",,,https://myanimelist.net/anime/935/Witchblade,R - 17+ (violence & profanity),"위치블레이드,witchblade,ウィッチブレイド",https://cdn.myanimelist.net/images/anime/1/935t.jpg,https://cdn.myanimelist.net/images/anime/1/935l.jpg,https://cdn.myanimelist.net/images/anime/1/935.jpg,https://www.youtube.com/watch?v=sPpK3Nnn15A,7.2,48642,119255,2006,spring,572,24,TV,Other,Witchblade
973,유리함대,Glass Fleet,ガラスの艦隊,"Gonzo, Satelight","Adventure, Sci-Fi",,,,https://myanimelist.net/anime/973/Glass_no_Kantai__La_Legende_du_Vent_de_lUnivers,PG-13 - Teens 13 or older,"유리함대,glass fleet,ガラスの艦隊",https://cdn.myanimelist.net/images/anime/2/75835t.jpg,https://cdn.myanimelist.net/images/anime/2/75835l.jpg,https://cdn.myanimelist.net/images/anime/2/75835.jpg,,6.52,3976,12840,2006,spring,20,24,TV,Original,Glass no Kantai: La Legende du Vent de l'Univers
1538,펌프킨 시저스,Pumpkin Scissors,パンプキン・シザーズ,"Gonzo, AIC","Action, Comedy, Drama",Military,Shounen,,https://myanimelist.net/anime/1538/Pumpkin_Scissors,R - 17+ (violence & profanity),"펌프킨 시저스,pumpkin scissors,パンプキン・シザーズ",https://cdn.myanimelist.net/images/anime/8/75181t.jpg,https://cdn.myanimelist.net/images/anime/8/75181l.jpg,https://cdn.myanimelist.net/images/anime/8/75181.jpg,https://www.youtube.com/watch?v=AE83hgV3ZSQ,7.15,17813,44625,2006,fall,135,24,TV,Manga,Pumpkin Scissors
1601,RED GARDEN,Red Garden,RED GARDEN,Gonzo,"Drama, Mystery, Supernatural, Suspense",Psychological,,,https://myanimelist.net/anime/1601/Red_Garden,R - 17+ (violence & profanity),"레드 가든,RED GARDEN,red garden",https://cdn.myanimelist.net/images/anime/5/25411t.jpg,https://cdn.myanimelist.net/images/anime/5/25411l.jpg,https://cdn.myanimelist.net/images/anime/5/25411.jpg,https://www.youtube.com/watch?v=ph2u12qGZBE,7.03,11500,46724,2006,fall,139,22,TV,Original,Red Garden
2795,드래고너트 -더 레조넌스-,Dragonaut - The Resonance,ドラゴノーツ -ザ・レゾナンス-,Gonzo,"Action, Drama, Fantasy, Romance, Sci-Fi",Mecha,,,https://myanimelist.net/anime/2795/Dragonaut__The_Resonance,PG-13 - Teens 13 or older,"드래고너트 -더 레조넌스-,드래고너트 더 레조넌스,dragonaut  the resonance,ドラゴノーツ ザ・レゾナンス",https://cdn.myanimelist.net/images/anime/1523/134026t.jpg,https://cdn.myanimelist.net/images/anime/1523/134026l.jpg,https://cdn.myanimelist.net/images/anime/1523/134026.jpg,https://www.youtube.com/watch?v=VxaPLXc8khs,6.57,33946,78284,2007,fall,118,25,TV,Original,Dragonaut: The Resonance
1699,로미오X줄리엣,Romeo x Juliet,ロミオ×ジュリエット,Gonzo,"Drama, Fantasy, Romance",Historical,,,https://myanimelist.net/anime/1699/Romeo_x_Juliet,PG-13 - Teens 13 or older,"로미오X줄리엣,로미오x줄리엣,romeo x juliet,ロミオ×ジュリエット",https://cdn.myanimelist.net/images/anime/12/75159t.jpg,https://cdn.myanimelist.net/images/anime/12/75159l.jpg,https://cdn.myanimelist.net/images/anime/12/75159.jpg,https://www.youtube.com/watch?v=xQmLbQm2EOI,7.58,75764,186563,2007,spring,1195,24,TV,Book,Romeo x Juliet
1691,바람의 성흔,Kaze no Stigma,風のスティグマ,Gonzo,"Action, Fantasy, Romance",,,,https://myanimelist.net/anime/1691/Kaze_no_Stigma,PG-13 - Teens 13 or older,"바람의 성흔,kaze no stigma,風のスティグマ",https://cdn.myanimelist.net/images/anime/1558/100478t.jpg,https://cdn.myanimelist.net/images/anime/1558/100478l.jpg,https://cdn.myanimelist.net/images/anime/1558/100478.jpg,https://www.youtube.com/watch?v=GuV7NbcoNy4,7.16,239768,460940,2007,spring,1957,24,TV,Light novel,Kaze no Stigma
1292,아프로 사무라이,Afro Samurai,アフロサムライ,Gonzo,"Action, Adventure","Gore, Samurai",,,https://myanimelist.net/anime/1292/Afro_Samurai,R+ - Mild Nudity,"아프로 사무라이,afro samurai,アフロサムライ",https://cdn.myanimelist.net/images/anime/3/15874t.jpg,https://cdn.myanimelist.net/images/anime/3/15874l.jpg,https://cdn.myanimelist.net/images/anime/3/15874.jpg,https://www.youtube.com/watch?v=yB8_cdvEGZM,7.37,205930,385447,2007,spring,1991,5,TV,Manga,Afro Samurai
1555,두근두근 메모리얼,Tokimeki Memorial,ときめきメモリアル ,AIC ASTA,"Comedy, Romance","Harem, School",,,https://myanimelist.net/anime/1555/Tokimeki_Memorial__Only_Love,PG-13 - Teens 13 or older,"두근두근 메모리얼,tokimeki memorial,ときめきメモリアル ",https://cdn.myanimelist.net/images/anime/1207/128537t.jpg,https://cdn.myanimelist.net/images/anime/1207/128537l.jpg,https://cdn.myanimelist.net/images/anime/1207/128537.jpg,,7.01,15842,38270,2006,fall,94,25,TV,Game,Tokimeki Memorial: Only Love
1865,월면토병기 미나,Mina,月面兎兵器ミーナ,Gonzo,"Action, Comedy, Sci-Fi, Ecchi","Parody, Super Power",,,https://myanimelist.net/anime/1865/Getsumen_to_Heiki_Mina,PG-13 - Teens 13 or older,"월면토병기 미나,mina,月面兎兵器ミーナ",https://cdn.myanimelist.net/images/anime/1/1865t.jpg,https://cdn.myanimelist.net/images/anime/1/1865l.jpg,https://cdn.myanimelist.net/images/anime/1/1865.jpg,,6.25,2689,9016,2007,winter,15,11,TV,Other,Getsumen to Heiki Mina
4581,데드 프린세스 혁/현,Corpse Princess: Aka,屍姫 赫/玄,"Gainax, feel.","Action, Horror, Supernatural",,Shounen,,https://myanimelist.net/anime/4581/Shikabane_Hime__Aka,R - 17+ (violence & profanity),"데드 프린세스 혁/현,corpse princess aka,屍姫 赫/玄",https://cdn.myanimelist.net/images/anime/1429/115664t.jpg,https://cdn.myanimelist.net/images/anime/1429/115664l.jpg,https://cdn.myanimelist.net/images/anime/1429/115664.jpg,https://www.youtube.com/watch?v=Xvr1z07uIYA,7.18,45906,126187,2008,fall,246,13,TV,Manga,Shikabane Hime: Aka
6758,싸우는 사서 The Book of Bantorra,Armed Librarians: The Book of Bantorra,戦う司書 The Book of Bantorra,David Production,"Action, Fantasy","Adult Cast, Super Power",,,https://myanimelist.net/anime/6758/Tatakau_Shisho__The_Book_of_Bantorra,R - 17+ (violence & profanity),"싸우는 사서 The Book of Bantorra,싸우는 사서 the book of bantorra,armed librarians the book of bantorra,戦う司書 the book of bantorra",https://cdn.myanimelist.net/images/anime/13/22769t.jpg,https://cdn.myanimelist.net/images/anime/13/22769l.jpg,https://cdn.myanimelist.net/images/anime/13/22769.jpg,https://www.youtube.com/watch?v=e9UqkB5s76w,7.19,17565,67529,2009,fall,215,27,TV,Light novel,Tatakau Shisho: The Book of Bantorra
55463,외출하는 아기 상어,Odekake Kozame,おでかけ子ザメ,ENGI,Slice of Life,Anthropomorphic,,,https://myanimelist.net/anime/55463/Odekake_Kozame,G - All Ages,"외출하는 아기 상어,odekake kozame,おでかけ子ザメ",https://cdn.myanimelist.net/images/anime/1464/136707t.jpg,https://cdn.myanimelist.net/images/anime/1464/136707l.jpg,https://cdn.myanimelist.net/images/anime/1464/136707.jpg,https://www.youtube.com/watch?v=vZU92zsuA1k,7.31,835,2749,,,23,60,ONA,Manga,Odekake Kozame
553,어둠의 후예,Descendants of Darkness,闇の末裔,J.C.Staff,"Boys Love, Fantasy, Horror, Mystery","Detective, Vampire",Shoujo,,https://myanimelist.net/anime/553/Yami_no_Matsuei,R - 17+ (violence & profanity),"어둠의 후예,descendants of darkness,闇の末裔",https://cdn.myanimelist.net/images/anime/1414/109717t.jpg,https://cdn.myanimelist.net/images/anime/1414/109717l.jpg,https://cdn.myanimelist.net/images/anime/1414/109717.jpg,,7.02,24700,56918,2000,fall,388,13,TV,Manga,Yami no Matsuei
236,E's Otherwise,E's Otherwise,エスアザーワイズ,Pierrot,"Action, Adventure, Drama, Sci-Fi, Supernatural","Military, Super Power",Shounen,,https://myanimelist.net/anime/236/Es_Otherwise,PG-13 - Teens 13 or older,"E's Otherwise,es otherwise,エスアザーワイズ",https://cdn.myanimelist.net/images/anime/2/6260t.jpg,https://cdn.myanimelist.net/images/anime/2/6260l.jpg,https://cdn.myanimelist.net/images/anime/2/6260.jpg,,6.58,7319,17107,2003,spring,26,26,TV,Manga,E's Otherwise
38062,엔드로~!,ENDRO!,えんどろ~!,Studio Gokumi,"Fantasy, Slice of Life",CGDCT,,,https://myanimelist.net/anime/38062/Endro,PG-13 - Teens 13 or older,"엔드로~!,엔드로!,endro!,えんどろ!",https://cdn.myanimelist.net/images/anime/1300/111361t.jpg,https://cdn.myanimelist.net/images/anime/1300/111361l.jpg,https://cdn.myanimelist.net/images/anime/1300/111361.jpg,https://www.youtube.com/watch?v=XSUjn_dn6uQ,6.9,27741,78702,2019,winter,191,12,TV,Original,Endro~!
2604,스카이 걸즈,Sky Girls,スカイガールズ,J.C.Staff,Sci-Fi,"Mecha, Military",,,https://myanimelist.net/anime/2604/Sky_Girls,PG-13 - Teens 13 or older,"스카이 걸즈,sky girls,スカイガールズ",https://cdn.myanimelist.net/images/anime/5/22733t.jpg,https://cdn.myanimelist.net/images/anime/5/22733l.jpg,https://cdn.myanimelist.net/images/anime/5/22733.jpg,https://www.youtube.com/watch?v=Q18VUHQhvWk,6.99,9432,24994,2007,summer,51,26,TV,Original,Sky Girls
17681,절대방위 레비아탄,Leviathan: The Last Defense,絶対防衛レヴィアタン,Gonzo,"Comedy, Fantasy",,,,https://myanimelist.net/anime/17681/Zettai_Bouei_Leviathan,PG-13 - Teens 13 or older,"절대방위 레비아탄,leviathan the last defense,絶対防衛レヴィアタン",https://cdn.myanimelist.net/images/anime/13/47499t.jpg,https://cdn.myanimelist.net/images/anime/13/47499l.jpg,https://cdn.myanimelist.net/images/anime/13/47499.jpg,,6.28,11776,29283,2013,spring,35,13,TV,Game,Zettai Bouei Leviathan
1742,창룡전,Legend of the Dragon Kings,創竜伝,Kitty Film Mitaka Studio,"Drama, Mystery, Supernatural",Super Power,,,https://myanimelist.net/anime/1742/Souryuuden,R - 17+ (violence & profanity),"창룡전,legend of the dragon kings,創竜伝",https://cdn.myanimelist.net/images/anime/3/31923t.jpg,https://cdn.myanimelist.net/images/anime/3/31923l.jpg,https://cdn.myanimelist.net/images/anime/3/31923.jpg,,6.47,1189,3807,,,8,12,OVA,Novel,Souryuuden
1541,창천의 권,Fist of the Blue Sky,蒼天の拳,APPP,Action,"Historical, Martial Arts",,,https://myanimelist.net/anime/1541/Souten_no_Ken,R - 17+ (violence & profanity),"창천의 권,fist of the blue sky,蒼天の拳",https://cdn.myanimelist.net/images/anime/12/17056t.jpg,https://cdn.myanimelist.net/images/anime/12/17056l.jpg,https://cdn.myanimelist.net/images/anime/12/17056.jpg,,6.69,4036,13057,2006,fall,24,22,TV,Manga,Souten no Ken
2113,천공전기 슈라토,Tenkuu Senki Shurato,天空戦記シュラト,Tatsunoko Production,"Action, Fantasy",,,,https://myanimelist.net/anime/2113/Tenkuu_Senki_Shurato,PG-13 - Teens 13 or older,"천하무적 슈라트,천공전기 슈라토,tenkuu senki shurato,天空戦記シュラト",https://cdn.myanimelist.net/images/anime/1989/92418t.jpg,https://cdn.myanimelist.net/images/anime/1989/92418l.jpg,https://cdn.myanimelist.net/images/anime/1989/92418.jpg,,7.19,5471,11874,1989,spring,63,38,TV,Original,Tenkuu Senki Shurato
2216,시구루이,Shigurui: Death Frenzy,シグルイ,Madhouse,"Action, Drama, Suspense","Adult Cast, Gore, Historical, Martial Arts, Psychological, Samurai",Seinen,,https://myanimelist.net/anime/2216/Shigurui,R+ - Mild Nudity,"시구루이,shigurui death frenzy,シグルイ",https://cdn.myanimelist.net/images/anime/1440/115872t.jpg,https://cdn.myanimelist.net/images/anime/1440/115872l.jpg,https://cdn.myanimelist.net/images/anime/1440/115872.jpg,https://www.youtube.com/watch?v=XE8bImi0_GQ,7.35,38294,127411,2007,summer,920,12,TV,Manga,Shigurui
50985,치미모,Chimimo,ちみも,Shin-Ei Animation,Comedy,Mythology,,,https://myanimelist.net/anime/50985/Chimimo,G - All Ages,"치미모,chimimo,ちみも",https://cdn.myanimelist.net/images/anime/1528/125308t.jpg,https://cdn.myanimelist.net/images/anime/1528/125308l.jpg,https://cdn.myanimelist.net/images/anime/1528/125308.jpg,https://www.youtube.com/watch?v=ikXv37oTjm0,6.91,1285,4078,2022,summer,24,12,TV,Original,Chimimo
279,교고쿠 나츠히코 항설백물어,Requiem from the Darkness,京極夏彦 巷説百物語,TMS Entertainment,"Horror, Mystery, Supernatural","Gore, Historical, Mythology, Psychological",,,https://myanimelist.net/anime/279/Kyougoku_Natsuhiko__Kousetsu_Hyaku_Monogatari,R - 17+ (violence & profanity),"교고쿠 나츠히코 항설백물어,requiem from the darkness,京極夏彦 巷説百物語",https://cdn.myanimelist.net/images/anime/2/30681t.jpg,https://cdn.myanimelist.net/images/anime/2/30681l.jpg,https://cdn.myanimelist.net/images/anime/2/30681.jpg,,7.07,10453,40696,2003,fall,130,13,TV,Novel,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari
31223,판타지 스타 온라인 2,Phantasy Star Online 2 The Animation,ファンタシースターオンライン２ ジ アニメーション,Telecom Animation Film,"Action, Sci-Fi","School, Video Game",,,https://myanimelist.net/anime/31223/Phantasy_Star_Online_2_The_Animation,PG-13 - Teens 13 or older,"판타지 스타 온라인 2,phantasy star online 2 the animation,ファンタシースターオンライン２ ジ アニメーション",https://cdn.myanimelist.net/images/anime/5/78120t.jpg,https://cdn.myanimelist.net/images/anime/5/78120l.jpg,https://cdn.myanimelist.net/images/anime/5/78120.jpg,https://www.youtube.com/watch?v=C0vOu5s_igU,6.3,29168,71762,2016,winter,99,12,TV,Game,Phantasy Star Online 2 The Animation
30386,피카이아!,Pikaia!,ピカイア!,"Production I.G, OLM","Drama, Slice of Life",,Kids,,https://myanimelist.net/anime/30386/Pikaia,G - All Ages,"피카이아!,pikaia!,ピカイア!",https://cdn.myanimelist.net/images/anime/3/78238t.jpg,https://cdn.myanimelist.net/images/anime/3/78238l.jpg,https://cdn.myanimelist.net/images/anime/3/78238.jpg,,5.84,258,1511,2015,spring,1,13,TV,Original,Pikaia!
38083,헌원검: 푸른 반짝임,Xuan Yuan Sword Luminary,軒轅剣 蒼き曜,Studio Deen,"Action, Adventure, Fantasy","Martial Arts, Mythology",,,https://myanimelist.net/anime/38083/Ken_En_Ken__Aoki_Kagayaki,PG-13 - Teens 13 or older,"헌원검: 푸른 반짝임,헌원검 푸른 반짝임,xuan yuan sword luminary,軒轅剣 蒼き曜",https://cdn.myanimelist.net/images/anime/1339/95573t.jpg,https://cdn.myanimelist.net/images/anime/1339/95573l.jpg,https://cdn.myanimelist.net/images/anime/1339/95573.jpg,https://www.youtube.com/watch?v=KO_Qar16S08,6.02,5215,17865,2018,fall,22,13,TV,Game,Ken En Ken: Aoki Kagayaki
53428,AYAKA -아야카-,Ayaka: A Story of Bonds and Wounds,AYAKA ‐あやか‐,Studio Blanc.,Fantasy,Mythology,,,https://myanimelist.net/anime/53428/Ayaka,PG-13 - Teens 13 or older,"AYAKA -아야카-,ayaka 아야카,ayaka a story of bonds and wounds,ayaka ‐あやか‐",https://cdn.myanimelist.net/images/anime/1406/136367t.jpg,https://cdn.myanimelist.net/images/anime/1406/136367l.jpg,https://cdn.myanimelist.net/images/anime/1406/136367.jpg,https://www.youtube.com/watch?v=x3z_RZ32UFY,6.42,14250,48046,2023,summer,148,12,TV,Original,Ayaka
